Source,Target,Weight
ageism,oldmen,1
ageism,wealthy,1
ageism,capitalist,1
ageism,uncaring,1
ageism,meat,1
ageism,dairy,1
ageism,egg,1
ageism,old,1
ageism,speciesism,1
ageism,chart,1
ageism,thanks,1
ageism,think,1
ageism,clarify,1
ageism,consume,1
ageism,otherwise,1
ageism,slip,1
ageism,soil,1
ageism,gamemakers,1
ageism,unregulatedbusiness,1
ageism,diferentthan,1
ageism,games,1
ageism,another,1
ageism,fill,1
ageism,w,1
ageism,government,1
ageism,industry,1
ageism,step,1
ageism,also,1
ageism,aggression,1
ageism,yes,1
grow,past,1
grow,love,1
grow,stop,2
grow,dots,1
grow,blue,2
grow,magenta,1
grow,yellow,1
grow,abstractart,1
grow,tiny,1
grow,reading,1
grow,hostile,1
grow,benevolent,1
grow,big,1
grow,cry,1
grow,paint,1
grow,senategop,1
grow,kavanaugh,1
grow,mockery,1
grow,republicans,1
grow,priviledged,1
grow,hill,1
grow,handle,1
grow,real,1
grow,within,1
grow,exponentially,1
grow,pleasure,1
past,love,1
past,stop,2
past,males,1
past,hostile,1
past,environment,1
past,research,1
past,find,1
past,many,1
past,claim,1
past,unaware,1
past,around,1
past,despite,1
past,evidence,1
past,field,1
past,particularly,1
past,minority,1
past,indigenous,1
past,brown,1
past,exploitation,1
past,truly,1
past,inspire,1
past,try,1
past,intentional,1
past,receive,1
past,money,1
past,redirect,1
past,owe,1
past,ongoing,1
past,reparative,1
past,approach,1
past,wealth,1
past,redistribution,1
past,conservatives,1
past,identitypolitics,1
past,discrimination,1
past,challenge,1
past,basis,1
past,fake,1
past,u,1
love,stop,2
love,indogreek,2
love,false,2
love,prophets,2
love,2ndcometh,2
love,proved,2
love,barbaric,2
love,brutality,2
love,god,2
love,stands,2
love,only,2
love,skin,2
love,nazism,2
love,destory,2
love,humanity,2
love,extinction,2
love,languagematters,1
love,english,2
love,theravada,1
love,buddhist,1
love,monk,1
love,teachertwitter,1
love,langtwt,1
love,lao,1
love,pali,1
love,monks,1
love,end,2
love,xenophobia,3
love,no,2
love,supremacy,1
love,dominance,1
love,american,1
love,exceptionalism,1
love,society,2
love,equality,3
love,nature,1
love,art,2
love,serenity,1
love,healing,1
love,sunshine,1
love,country,3
love,savinglivesmatter,1
love,peace,3
love,policebrutality,1
love,georgefloyd,1
love,blacklivesmatter,1
love,lgbbt,1
love,riots,1
love,covid19,1
love,lockdown2020,1
love,trump,3
love,greatbritain,1
love,loveyourself,2
love,respect,1
love,kinkydiva,1
love,homophobia,2
love,stair,1
love,color,1
love,colour,1
love,lovequotes,1
love,quotesdaily,1
love,quotes,1
love,lifequotes,1
love,life,1
love,lgbt,1
love,gay,1
love,gayboy,1
love,gaypride,1
love,gayteen,1
love,pinterest,1
love,shithole,2
love,bigotry,2
love,president,2
love,calling,2
love,countries,2
love,thing,2
love,world,3
love,ignorance,2
love,race,2
love,man,2
love,problem,2
love,course,2
love,republicans,2
love,today,2
love,lol,1
love,ifunny,1
love,9gag,1
love,anagram,1
love,satan,1
love,women,1
love,agree,1
love,never,1
love,state,2
love,otherwise,1
love,sad,2
love,true,2
love,also,1
love,especially,1
love,use,1
love,keep,1
love,spend,1
love,squabble,1
love,rather,1
love,unite,1
love,isn,1
love,meme,1
love,well,2
love,digitalart,1
love,tree,1
love,sex,1
love,passion,2
love,ecology,1
love,earthmusicandecology,1
love,trending,1
love,green,1
love,sky,1
love,blogger,1
love,cannabiscup,1
love,cannabisart,1
love,media,1
love,sunday,1
love,religion,1
love,label,2
love,judgement,1
love,womeninmusic,1
love,purple,1
love,anyone,1
love,alive,1
love,many,1
love,thetruth,1
love,instasize,1
love,sign,1
love,advertising,1
love,spraycan,1
love,generation,1
love,wearebeautiful,1
love,butonlyifweare,1
love,thin,1
love,englishspeakers,1
love,beauty,1
love,dear,1
love,fat,1
stop,abortion,1
stop,prochoice,1
stop,prolife,1
stop,gop,1
stop,biden,1
stop,master,1
stop,plan,1
stop,myth,1
stop,try,1
stop,progress,1
stop,fairfax,2
stop,walkonby,2
stop,anglo,2
stop,print,2
stop,hum,2
stop,high,2
stop,trashy,2
stop,radio,1
stop,misogyny,1
stop,auspol,1
stop,nswpol,1
stop,monger,1
stop,conservative,4
stop,hire,4
stop,boycottnytimes,2
stop,fb,1
stop,diamond,1
stop,silk,1
stop,full,1
strike,modern,1
modern,bill,1
modern,mention,1
modern,one,1
modern,back,1
modern,paint,1
modern,house,1
modern,awaken,1
modern,drop,1
modern,could,1
modern,halfway,1
marriagestrike,nomarriage,1
marriagestrike,nocohabitation,1
marriagestrike,with,1
marriagestrike,want,1
marriagestrike,bos,1
nomarriage,nocohabitation,1
nomarriage,with,1
nomarriage,want,1
nomarriage,bos,1
nocohabitation,with,1
nocohabitation,want,1
nocohabitation,bos,1
with,want,1
with,bos,1
want,bos,1
want,resist,1
want,trumpclown,1
want,orange,1
want,moron,1
want,morongopvoters,1
want,cult45,1
want,keep,1
want,happening,1
want,cause,1
want,employ,1
want,dont,1
want,think,1
want,whatever,1
want,mentality,1
want,come,1
respecting,women,1
respecting,marry,1
respecting,stalking,1
respecting,harassers,1
respecting,william,1
respecting,harry,1
respecting,ralphfiennes,1
respecting,pedo,1
respecting,liberals,1
respecting,zionism,1
respecting,royals,1
respecting,married,1
respecting,also,1
respecting,blatant,1
respecting,u,1
respecting,selfish,1
women,marry,1
women,stalking,1
women,harassers,1
women,william,1
women,harry,1
women,ralphfiennes,1
women,pedo,1
women,liberals,1
women,zionism,1
women,royals,1
women,married,1
women,also,4
women,blatant,1
women,u,4
women,selfish,1
women,tiktokcomments,1
women,fyp,1
women,tiktok,1
women,comments,1
women,commentsbycelebs,1
women,commentsbytiktok,1
women,commentsbytiktokers,1
women,yt,1
women,misogyny,5
women,patriarchy,2
women,toxic,1
women,smashthepatriarchy,1
women,use,3
women,ur,1
women,advantage,1
women,political,1
women,evangelicals,1
women,democrats,1
women,republicans,1
women,rise,1
women,n,10
women,fuel,1
women,fire,2
women,study,1
women,toward,1
women,lisalaflamme,6
women,ctv,3
women,bellmedia,3
women,new,1
women,herald,1
women,run,2
women,week,1
women,aftermath,1
women,since,1
women,bell,1
women,media,2
women,decision,1
women,terminate,1
women,contract,1
women,lisa,5
women,michaelmelling,5
women,ctvnews,4
women,workplaceculture,4
women,could,1
women,especially,3
women,president,3
women,wade,1
women,vice,2
women,well,2
women,senior,1
women,workplace,3
women,lisalaflammegrey,2
women,trump,8
women,campaign,1
women,xenophobia,2
women,immigrant,1
women,clearly,1
women,drive,1
women,anti,2
women,sentiment,1
women,w,1
women,express,1
women,deny,1
women,whitewomen,1
women,racist,2
women,fifthgenamerican,1
women,chinese,1
women,thinkaboutit,1
women,important,1
women,guess,1
women,least,1
women,us,1
women,population,1
women,racially,1
women,lot,1
women,morningjoe,1
women,mostunderstood,1
women,reality,1
women,theunthinkable,1
women,slaves,1
women,trumpism,1
women,whystopnow,1
women,stevebannon,1
women,putin,1
women,do,1
women,let,1
women,old,1
women,accountability,1
women,watch,1
women,see,6
women,totally,1
women,blame,1
women,institutionalizedracism,1
women,sdfp,1
women,sdfd,1
women,menofcolor,1
women,covid19vaccine,1
women,tokenism,1
women,sandiego,1
women,pr,1
women,spin,1
women,presentation,1
women,color,2
women,san,1
women,department,1
women,show,2
women,bad,1
women,brown,3
women,pakistan,1
women,one,2
women,photo,1
women,end,3
women,respect,2
women,call,1
women,times,1
women,asian,1
women,latinx,1
women,homophobia,1
women,none,1
women,ax,1
women,audio,1
women,suspiciously,1
women,targeted,1
women,removal,1
women,say,3
women,mostly,1
women,style,1
women,genderbias,1
women,supporther,1
women,pride,1
women,indigenous,1
women,womenled,1
women,womenowned,1
women,newprofilepic,1
women,excite,1
women,share,1
women,diversity,1
women,visibly,1
women,commitment,1
women,raise,1
women,bar,1
women,proudly,1
women,dresscodes,1
women,hypersexualuzation,1
women,bodyshaming,1
women,adultification,1
women,confluence,1
women,disproportionately,1
women,affect,1
women,codify,1
women,girl,1
women,womanempowerment,1
women,feminine,1
women,she,1
women,her,1
women,gender,3
women,equality,1
women,lgbt,1
women,queer,1
women,lesbian,1
women,purple,1
women,womensupportwomen,1
women,womensmarch,1
women,agree,1
women,never,1
women,state,2
women,otherwise,1
women,sad,2
women,true,2
women,keep,1
women,spend,1
women,squabble,1
women,rather,1
women,unite,1
women,aaa,1
women,sjw,3
women,bbb,1
women,ogn,1
women,nin,1
women,aba,1
women,bab,1
women,conservatives,1
women,gamification,1
women,education,1
women,biastraining,1
women,group,3
women,social,1
women,justice,1
women,nightmare,1
women,negative,1
women,infinity,1
women,discrimination,2
women,life,2
women,philosophy,2
women,saying,2
women,trash,4
women,constructive,2
women,change,4
women,behavior,2
women,everyday,2
women,colonisation,4
women,poc,4
women,mind,4
women,terrible,4
women,thing,4
women,mite,3
women,must,4
women,grasp,3
women,asia,3
women,africa,3
women,skin,3
women,beautiful,3
women,resist,2
women,resistance,2
women,resisters,2
women,deep,3
women,go,4
women,trope,3
women,vouch,3
women,understand,2
women,might,1
women,buy,1
women,journalism,1
women,inform17,1
women,auspol,2
women,bloke,1
women,needs,1
women,maybe,1
women,should,1
women,payequality,1
women,blackwomensequalpay,1
women,deal,1
women,mansplain,1
women,lol,1
women,sportsbiz,2
women,sports,2
women,buccaneers,2
women,nfl,2
women,football,2
women,read,2
women,climate,5
women,green,3
women,un,1
women,via,3
women,climatechange,1
women,womenshealth,1
marry,stalking,1
marry,harassers,1
marry,william,1
marry,harry,1
marry,ralphfiennes,1
marry,pedo,1
marry,liberals,1
marry,zionism,1
marry,royals,1
marry,married,1
marry,also,1
marry,blatant,1
marry,u,1
marry,selfish,1
stalking,harassers,1
stalking,william,1
stalking,harry,1
stalking,ralphfiennes,1
stalking,pedo,1
stalking,liberals,1
stalking,zionism,1
stalking,royals,1
stalking,married,1
stalking,also,1
stalking,blatant,1
stalking,u,1
stalking,selfish,1
harassers,william,1
harassers,harry,1
harassers,ralphfiennes,1
harassers,pedo,1
harassers,liberals,1
harassers,zionism,1
harassers,royals,1
harassers,married,1
harassers,also,1
harassers,blatant,1
harassers,u,1
harassers,selfish,1
william,harry,1
william,ralphfiennes,1
william,pedo,1
william,liberals,1
william,zionism,1
william,royals,1
william,married,1
william,also,1
william,blatant,1
william,u,1
william,selfish,1
harry,ralphfiennes,1
harry,pedo,1
harry,liberals,1
harry,zionism,1
harry,royals,1
harry,married,1
harry,also,1
harry,blatant,1
harry,u,1
harry,selfish,1
ralphfiennes,pedo,1
ralphfiennes,liberals,1
ralphfiennes,zionism,1
ralphfiennes,royals,1
ralphfiennes,married,1
ralphfiennes,also,1
ralphfiennes,blatant,1
ralphfiennes,u,1
ralphfiennes,selfish,1
pedo,liberals,1
pedo,zionism,1
pedo,royals,1
pedo,married,1
pedo,also,1
pedo,blatant,1
pedo,u,1
pedo,selfish,1
liberals,zionism,1
liberals,royals,1
liberals,married,1
liberals,also,1
liberals,blatant,1
liberals,u,1
liberals,selfish,1
liberals,hypocrisy,1
liberals,democrats,2
liberals,discrimination,1
liberals,exactly,1
liberals,daily,1
liberals,basis,1
liberals,deafen,1
liberals,obey,1
liberals,uphold,1
liberals,fallaciously,1
liberals,hypocritically,1
liberals,attack,1
liberals,republicans,1
liberals,libertarian,1
liberals,why,1
liberals,no,1
liberals,done,1
liberals,happythanksgiving,1
liberals,killme,1
liberals,average,1
liberals,wrong,1
zionism,royals,1
zionism,married,1
zionism,also,1
zionism,blatant,1
zionism,u,1
zionism,selfish,1
royals,married,1
royals,also,1
royals,blatant,1
royals,u,1
royals,selfish,1
married,also,1
married,blatant,1
married,u,1
married,selfish,1
also,blatant,1
also,u,1
also,selfish,1
also,whitewomen,2
also,racist,2
also,fifthgenamerican,2
also,chinese,2
also,thinkaboutit,2
also,important,2
also,guess,2
also,least,2
also,us,2
also,population,2
also,racially,2
also,lot,2
also,intersectionality,2
also,blackhistorymonth,2
also,experience,2
also,mistreatment,2
also,base,2
also,every,2
also,person,2
also,term,2
also,orange,1
also,thankyou,1
also,bigotry,1
also,abuseofpower,1
also,entitlment,1
also,attemptedcoup,1
also,president,1
also,alone,1
also,turn,2
also,house,3
also,senate,1
also,blue,1
also,shed,1
also,light,1
also,lens,1
also,really,1
also,needs,1
also,end,2
also,agree,1
also,never,1
also,state,2
also,otherwise,1
also,sad,2
also,true,2
also,especially,1
also,use,1
also,keep,1
also,spend,1
also,squabble,1
also,rather,1
also,unite,1
also,homophobia,1
also,fascism,1
also,intersectional,1
also,donnerstagsdemo,1
also,tonight,1
also,city,1
also,upside,1
also,clear,1
also,supremacy,1
also,international,1
also,thanks,1
also,represent,1
also,gamemakers,1
also,unregulatedbusiness,1
also,diferentthan,1
also,games,1
also,another,1
also,fill,1
also,w,1
also,government,1
also,industry,1
also,step,1
also,aggression,1
also,yes,1
also,donald,1
also,trump,1
also,driven,1
also,economic,1
also,anxiety,1
blatant,u,1
blatant,selfish,1
blatant,trump,2
blatant,republicans,1
blatant,evangelicals,1
blatant,rich,1
blatant,man,1
blatant,trumpkin,1
blatant,neveragain,1
blatant,angry,1
blatant,right,1
blatant,seriously,1
blatant,anyone,1
blatant,one,1
blatant,thing,1
blatant,do,1
blatant,burn,1
blatant,alongside,1
u,selfish,1
u,blackness,1
u,spouse,1
u,ally,1
u,misogynoir,1
u,everyday,1
u,k,1
u,medium,1
u,align,1
u,either,1
u,suffer,1
u,level,1
u,experience,1
u,evangelicals,1
u,half,1
u,percent,1
u,evangelical,1
u,say,1
u,majority,1
u,population,1
u,nonwhite,1
u,negative,1
u,development,1
u,accord,1
u,religion,1
u,research,1
u,institute,1
u,atlantic,1
u,colonisation,3
u,poc,3
u,trump,3
u,asia,3
u,africa,3
u,skin,3
u,beautiful,3
u,resist,2
u,resistance,2
u,resisters,2
u,mind,3
u,terrible,3
u,thing,3
u,see,2
u,n,8
u,mite,2
u,must,3
u,grasp,2
u,deep,3
u,go,4
u,trope,3
u,vouch,3
u,understand,2
u,might,1
u,one,1
u,buy,1
u,misogyny,1
u,psychotic,1
u,real,1
u,loser,1
u,please,1
u,away,1
u,conservatives,1
u,identitypolitics,1
u,discrimination,1
u,challenge,1
u,basis,1
u,fake,1
dei,write,2
dei,anti,2
dei,racist,2
dei,journey,2
dei,sally,2
dei,antiracism,1
dei,seasons,1
dei,disability,1
dei,gender,1
dei,stereotypes,1
dei,biases,1
dei,discriminations,1
dei,sixstagesframework,1
dei,twittereps,1
dei,ally,1
dei,unconsciousbias,1
write,anti,2
write,racist,2
write,journey,2
write,sally,2
write,antiracism,1
write,seasons,1
write,disability,1
write,gender,1
write,stereotypes,1
write,biases,1
write,discriminations,1
write,sixstagesframework,1
write,twittereps,1
write,ally,1
write,unconsciousbias,1
anti,racist,2
anti,journey,2
anti,sally,2
anti,antiracism,1
anti,seasons,1
anti,disability,1
anti,gender,1
anti,stereotypes,1
anti,biases,1
anti,discriminations,1
anti,sixstagesframework,1
anti,twittereps,1
anti,ally,1
anti,unconsciousbias,1
anti,trump,2
anti,campaign,1
anti,xenophobia,1
anti,immigrant,1
anti,clearly,1
anti,drive,1
anti,sentiment,1
anti,especially,1
anti,well,1
anti,w,1
anti,express,1
anti,deny,1
anti,dresscodes,1
anti,hypersexualuzation,1
anti,bodyshaming,1
anti,brown,1
anti,adultification,1
anti,confluence,1
anti,disproportionately,1
anti,affect,1
anti,codify,1
anti,muslim,1
anti,idiot,1
anti,penny,1
anti,stir,1
anti,prejudice,1
anti,derail,1
anti,debate,1
anti,western,1
anti,house,1
racist,journey,2
racist,sally,2
racist,antiracism,1
racist,seasons,1
racist,disability,1
racist,gender,1
racist,stereotypes,1
racist,biases,1
racist,discriminations,1
racist,sixstagesframework,1
racist,twittereps,1
racist,ally,1
racist,unconsciousbias,1
racist,blackmen,1
racist,hatespeech,1
racist,blackmusic,1
racist,mtvvmas,1
racist,grammys,1
racist,bitch,1
racist,misogyny,1
racist,era,1
racist,bone,1
racist,stunning,1
racist,hypocrisy,1
racist,making,1
racist,millions,1
racist,call,1
racist,end,1
racist,publish,1
racist,whitewomen,1
racist,fifthgenamerican,1
racist,chinese,1
racist,thinkaboutit,1
racist,important,1
racist,guess,1
racist,least,1
racist,us,1
racist,population,1
racist,racially,1
racist,lot,1
racist,16days,1
racist,16daysofactivism,1
racist,despite,1
racist,fact,1
racist,damage,1
racist,typically,1
racist,assume,1
racist,represent,1
racist,norm,1
racist,lead,1
racist,rejection,1
racist,specific,1
racist,intersectional,1
racist,discrimination,1
racist,justice,1
racist,equality,1
racist,donaldtrump,1
racist,acceptability,1
racist,fear,1
racist,lie,1
racist,wont,1
racist,happen,1
racist,prefect,1
racist,example,1
racist,bad,2
racist,voice,1
racist,use,1
racist,promote,3
racist,apple,2
racist,mansplaining,1
racist,experienced,1
racist,arrogance,1
racist,till,1
racist,start,1
racist,detail,1
racist,tech,1
racist,depth,1
racist,yes,1
racist,unconscious,1
racist,company,1
racist,wide,1
racist,institutionalizedracism,1
racist,sdfp,1
racist,sdfd,1
racist,menofcolor,1
racist,covid19vaccine,1
racist,tokenism,1
racist,sandiego,1
racist,pr,1
racist,spin,1
racist,presentation,1
racist,color,1
racist,san,1
racist,fire,1
racist,department,1
racist,show,1
racist,narcissistic,1
racist,monetizes,1
racist,fuckyourself,1
racist,fans,1
racist,pedophilia,1
racist,racistabuse,1
racist,sensitive,1
racist,go,1
racist,patriarchy,1
racist,laws,1
racist,misogynistic,1
racist,allowed,1
racist,predator,1
racist,kavanaugh,1
racist,brand,1
racist,trumpian,1
racist,jimcrow2016,1
racist,yeah,3
racist,historical,1
racist,root,1
racist,society,1
racist,basically,1
racist,strength,1
racist,resist,3
racist,trumpclown,3
racist,orange,3
racist,moron,1
racist,morongopvoters,1
racist,cult45,1
racist,mindlessfollowers,1
racist,solution,1
racist,pretend,1
racist,doesnt,1
racist,exist,1
racist,common,1
racist,line,1
racist,nothing,1
racist,response,1
racist,one,1
racist,theview,2
racist,gopclowns,2
racist,vote,6
racist,still,2
racist,see,4
racist,cause,2
racist,ar,2
racist,cro,1
racist,tiny,1
racist,dick,1
racist,fired,1
racist,trash,1
racist,embarrassment,1
racist,bottomofthebarrel,1
racist,human,1
racist,garbage,1
racist,rid,1
racist,ignorant,1
racist,piece,1
racist,maintain,1
racist,reckless,1
racist,terrible,1
racist,irony,1
racist,liberate,1
racist,ever,1
racist,dude,1
racist,shake,1
racist,hard,1
racist,work,1
racist,bam,1
racist,brown,1
racist,must,1
racist,man,1
journey,sally,2
journey,antiracism,1
journey,seasons,1
journey,disability,1
journey,gender,1
journey,stereotypes,1
journey,biases,1
journey,discriminations,1
journey,sixstagesframework,1
journey,twittereps,1
journey,ally,1
journey,unconsciousbias,1
sally,antiracism,1
sally,seasons,1
sally,disability,1
sally,gender,1
sally,stereotypes,1
sally,biases,1
sally,discriminations,1
sally,sixstagesframework,1
sally,twittereps,1
sally,ally,1
sally,unconsciousbias,1
antiracism,seasons,1
antiracism,disability,1
antiracism,gender,1
antiracism,stereotypes,1
antiracism,biases,1
antiracism,discriminations,1
antiracism,sixstagesframework,1
antiracism,twittereps,1
antiracism,ally,1
antiracism,unconsciousbias,1
seasons,disability,1
seasons,gender,1
seasons,stereotypes,1
seasons,biases,1
seasons,discriminations,1
seasons,sixstagesframework,1
seasons,twittereps,1
seasons,ally,1
seasons,unconsciousbias,1
disability,gender,1
disability,stereotypes,1
disability,biases,1
disability,discriminations,1
disability,sixstagesframework,1
disability,twittereps,1
